rainfall_24h_mm,rainfall_72h_mm,river_level_m,river_level_change_rate,soil_saturation_pct,upstream_dam_release_m3s,temperature_c,wind_speed_kmh,elevation_m,distance_to_river_km,drainage_capacity_index,urbanization_pct,population_density_per_km2,previous_flood_history,flood_severity,resource_demand_units
94.88959635415888,182.595401873767,6.822519884794512,0.881955365811899,87.03576942530907,177.3225893658119,20.46075499098793,4.542848672793642,31.23947843816188,0.29542893672464016,0.6819544262953416,82.74771480124883,479.7144134015561,0,High,9400.64430280302
29.314957079972125,74.84949582377658,3.9495764307256356,0.07918624634670562,45.21752651187796,154.46976649799404,21.133902971856415,29.373851462489704,42.821745798841974,2.378440845659501,0.6562609061719803,97.23484055742809,2862.396100771519,1,Low,9858.678330362725
61.316326527291665,129.41973208806405,5.440055990300632,0.856340675046637,63.77834379162536,200.92937416182394,7.659384921363094,41.406690470429254,134.6737051656868,0.13203464216871608,0.7016233124484931,88.98859646706512,1576.423436968032,0,Low,7368.275015716591
56.45754926225226,164.67919030654107,5.515179775488928,0.8371956965858822,99.84019827649072,137.33514302632446,14.032003170336075,15.288301755499091,81.38740771990363,3.944485254503254,0.3005143298832244,23.480598980701988,693.9744965228778,1,High,7277.0896278858545
27.224308290121417,60.366752109876195,5.266202393728508,0.4162161267250791,43.24093158989587,88.93452364310116,22.571977944661562,4.660784209381054,114.21082706912057,0.41589628620090435,0.5981522955779454,39.51930694651534,3233.914772969801,0,Low,6780.195724844371
64.87686863177753,123.3085615288607,4.494006192277416,0.8354104757102434,64.1457614432267,143.53479833812312,24.120725828177928,37.75639984875946,58.67438235628051,0.6914762462687023,0.656612146536149,37.33004733544513,2011.6546387179712,0,Moderate,7716.777650012092
38.0961673540672,66.83093907404947,3.6586485891546743,0.5745619430485123,52.94387851669777,75.95029290882971,19.703696209537114,7.584576118587976,93.30294158647402,0.8319775970832766,0.6055277311808778,86.25783068122473,3713.1943349969056,0,Low,9165.450102830802
20.319423326336594,35.21399646750572,5.1821567372545,0.35124961477084243,36.35709182439023,86.42794519052573,15.144832578585975,52.994147175195835,17.431834374520207,4.8281212562013955,0.29008106658633426,63.0007833646431,464.5534348055735,0,Moderate,7600.089355738052
70.55313376394777,124.21676966799153,6.204214094099765,0.7288643903786672,91.5711009860625,262.83010048873774,16.656231450332932,10.273513047728006,45.194687973264536,1.1726334098422733,0.5295264603922013,56.328070583317924,1834.0970753578376,1,High,8928.353505802219
14.14509145707918,14.382780576203807,2.930978111985873,0.2031102087500629,32.84657264872121,243.5677606170222,12.719738762115576,27.32745319596352,36.02264793319489,0.2315967775652154,0.2691342041932901,65.10817490527016,4227.436336063636,0,Low,8446.481290231195
23.666888076527666,62.34095214072527,3.2363859917598874,0.2395917518991153,55.38072125816981,159.2430993371667,17.271561466336568,5.260541111516929,231.67716171036813,0.34750688914459876,0.6866561113820587,47.17464474008074,1791.0750284940202,0,Low,4298.266747305617
45.547287591431534,119.54633354928927,4.0299826829500605,0.5041380364151595,65.59744621188513,101.41159233216617,23.95051860321973,26.609952807752624,37.851528633891206,9.743612319254444,0.4613837681595714,29.375152482491025,953.4590652565281,0,Moderate,6752.87221251862
76.59476549902871,151.69694190916704,6.111585545481644,1.0901678841951175,69.79764955173636,237.34138143957196,34.99732402893174,23.10114444431352,23.835907505145055,2.1001325343721,0.3733373219457198,17.430484520591104,1762.3901842807986,0,High,7567.715293884509
67.64397536115402,189.25313004219933,5.9918070296958925,1.0479269142905028,90.4088895582096,160.0520888942978,9.57028420895784,18.889031688403488,98.84061291200636,9.928911708771755,0.44586391392490915,78.10384072443568,4822.609253342557,0,High,11792.575473766614
51.71187208302661,118.99437247264652,6.146328296512856,0.2685911104057937,65.9042122644347,138.4163002428105,26.867332116856097,15.158901810815737,99.56349368131688,2.273159618608471,0.6097673642278101,67.52436912354722,1340.3273510444076,0,Moderate,8259.642800703787
10.112293028274978,33.379150388702925,2.625715000945417,0.08308637778286898,35.882837875722856,72.57983965574874,20.67963674518145,19.46298061828605,103.41368326886104,0.11552217396853819,0.761130099350093,63.80591143557444,449.83784320074125,1,Low,5217.357540969431
28.254567038263207,47.299240314014604,2.8312334964363144,0.2929392976502358,33.754273070623796,84.42648555057843,6.791345491641801,15.65492956832004,49.955037913225844,1.6214305817258088,0.6412647861161666,20.4700258236589,750.1113588905966,0,Low,5913.887558930425
33.40241010402898,71.26931030315744,4.257495531036947,0.5750496627515985,56.0328444474016,72.07289211808092,17.316135993420453,35.924403494549274,90.3555053613595,7.154282923333023,0.38813715173673197,59.933150742633025,2515.74951326045,0,Moderate,8430.274527782161
19.503749542033542,39.62184241720263,5.536488156514446,0.016488668051814676,41.17327658855436,149.9351703728349,16.726071433074836,27.75654104307656,84.88154755592123,1.7079681057244436,0.39750836686383867,25.759782362337898,622.6992992142278,0,Low,6073.655263442888
7.5344539130227774,5.954332783115137,3.269375543166826,-0.3580232547574608,19.748685358955854,187.50988732110105,17.988673381590754,25.59390833346216,21.59294679473171,8.192182357776565,0.6638394607086746,53.51119270546222,109.27137405515364,0,Low,6316.519772135172
47.1433292568584,108.84563507607956,5.4354818565498615,0.6888602161953961,68.94615474355747,63.1035131777923,25.33446059354528,26.79603611338071,4.187865380748514,2.1481115463612017,0.5267631141286092,2.2385690297344567,704.2207186671332,0,High,6263.502780408046
69.0947995517468,208.79252557533934,6.112513342052618,0.9735776849990453,100.0,177.1865493829049,31.824128083575726,17.0724197458522,40.70399588565708,1.2076732747636012,0.3029441589498556,57.7382843720152,5241.037470258283,1,High,11803.3385507773
31.394607206394653,71.95231710446792,2.9772584262463493,0.10913461239147881,64.76515469403142,76.72998813324861,27.065524730972395,30.53697019516052,73.93695755495762,0.831903293936751,0.46716379174147993,58.49678978590494,128.32704613229544,1,Low,6824.339397373001
75.94505226791401,180.1475341191425,6.297443942055538,0.8926803698841403,73.68931421216425,130.01533352493175,19.48965892381745,41.670003453839,13.747817748651734,0.1530034547378153,0.9384736810666459,58.36411426868613,780.7256289036352,0,High,8553.183059949162
12.566569077002912,32.81994380592975,3.743295015877986,0.38032603969584494,35.6397777388241,20.039126701331462,20.267350755261152,33.3216361733209,49.22741128655255,0.11521355617571252,0.6141188574339194,71.89479216628,840.1876752116544,0,Low,7136.687104220439
18.478916237356273,61.574218456350266,4.642486358402692,0.06004041286945097,40.58476087517769,94.95464529358955,32.55268553293283,40.9651357067133,75.727155822187,4.186432770028368,0.8375317175564335,58.998119908829494,2229.520362484303,1,Low,7963.033853230893
46.434552082778424,82.6371276625871,4.4421920181384795,0.5723723656475498,53.704474543786525,121.52740388122459,10.589025251288085,35.398504908728725,77.9341622779478,1.4659939065383465,0.594908028110458,29.006663070448823,441.758267084981,0,Low,6267.254763989038
29.34241576654955,53.76915694209751,3.762007159337367,0.42830333178398206,59.92762598486647,88.03317558238062,26.69456510084784,29.817282717915475,197.35163895814424,3.8201016046292895,0.5846132765780833,60.26260063911406,940.8343239441032,0,Low,7181.930354550875
65.29447000519791,156.32097249687504,5.28525027792146,0.5693889047347372,78.89459078583252,185.86804465801583,9.969057292009673,8.963224276734486,99.52736715033242,0.17701790464774997,0.7277918922854768,21.624623931957807,332.07532542573824,0,Low,5686.173852893548
58.21607418678061,98.61633121244274,6.17929402951061,0.614016613183806,60.715389745933265,95.40345075699003,7.321679708663192,13.369623969614214,8.83928766348866,1.7002574731160638,0.09930775409676885,43.94809847427217,1476.6830111235372,0,High,8299.108387257482
31.013233549669422,64.70834020142055,3.1930351007040843,0.11853334740260624,46.015338153308775,126.0911972608291,22.418184796572532,5.210184448205758,162.49875652501885,3.1623346789711064,0.5330285987210992,38.869338113626945,2024.3836854072285,0,Low,6864.2280625851245
13.761536292571094,14.307152212597662,2.570619362625292,0.14045867344372343,48.0149636338216,27.239709994364855,6.396575657228315,41.63350775628751,44.54953936624135,16.362107438710638,0.3389471873873662,19.860018210030507,235.22950205069642,0,Low,5328.918013059229
28.27874578731466,53.917439196624066,3.9929768610053107,0.22069594355012126,30.47298293634432,110.91814318460786,15.250276655697093,9.159096990387802,24.07752250083471,2.7909461319885427,0.580842888525684,51.68146098390477,525.6642942106023,0,Low,6980.168767156595
59.18836570623155,149.76081601218598,6.317505544695214,0.741413244162712,77.96535288825001,140.58336684556576,27.619849669307982,12.318163088569051,44.49085157881524,9.586753370033094,0.5610258257128174,44.690574895395756,1606.5982205044922,0,High,8214.597653267912
67.04264276097493,209.5374784241808,5.488191726463843,0.8997354950317757,96.41327202376138,208.62813325691152,11.60279069130723,17.880276065457153,26.642037136394116,3.312758420757209,0.3510725913547812,79.35330337042224,1876.3840594206924,0,High,10594.678822216973
29.44355216237865,74.99196157146683,4.935665432830838,0.5616169459802768,42.47781489531237,67.35094958663929,30.577463664445894,17.972161163948822,3.637863667172443,3.0341278467640205,0.8614341325162135,76.88049385776581,871.800556517441,0,Moderate,8411.442650149962
7.48846963369047,36.11395465163817,3.2481044392060285,0.43970375002199835,51.45762972372248,74.5464801432426,2.1971453728630443,20.341901577827123,34.38137518565852,1.6550477002075352,0.7567797038171354,61.60918165565199,2298.9409617714223,0,Low,8143.853199858324
11.896449692733919,57.61090138139946,4.163105379864338,0.17391237391189718,35.73898463651628,83.56339040820552,25.309875270263,42.34000787371047,77.5718753384196,2.0621134093917504,0.6948207642240648,44.23716530369104,937.7537370936178,1,Low,6798.113510929402
55.94697729862046,182.9531069652562,7.407635739166662,0.6238782045545885,90.35801344817496,123.71155189444454,8.311133218860213,29.49231202900713,80.86605075317209,1.6049397580225402,0.3953008418715421,26.112969186400836,647.5206438933155,0,High,7184.225774464064
30.614459916338944,92.43956985873643,3.539909073137953,0.3111737471890197,61.72399469506017,187.29885100457247,16.639741616211385,34.10313752073155,93.22247135753824,1.1294945747886385,0.8037737514550605,85.55025376393083,2276.8956453723113,1,Low,9005.967162928631
31.19356504499192,81.340749054725,4.572659137982733,0.22959283273055803,52.461891205107825,106.37680566029438,19.510210709523314,11.327661760705546,82.69577413844844,3.924556478739427,0.6511560268289663,49.14425558195028,2192.438245613453,0,Moderate,7830.553628283818
18.21430987119367,50.66821377936204,4.272757467253149,0.2857949214836223,33.85976433679545,89.606793415156,16.023896109260498,34.58284067523287,81.05251266427538,1.859752508879303,0.21759926673487875,62.2458415045754,4309.0378716683135,0,Low,8984.867565967887
17.911050642766586,47.1670299960209,4.256628762053187,0.1407014694184286,45.162380278812726,72.87948177714281,16.199182411232382,10.813650082201963,37.336716888249065,0.5097876923083756,0.40188275129842765,70.55901347377403,385.018246757388,1,Low,7437.887687492802
75.0973765403515,202.83215181628333,6.692854108986558,0.9788763551001245,94.89659921473412,332.2031139919436,7.84439001328405,19.840931046691207,32.004558581943954,2.642782910634062,0.055431659536759756,42.692891849917835,987.4603560820927,0,Severe,8873.15012162482
57.31913067406133,162.09408529946404,7.006898551833174,0.5478755895435361,93.20211822337114,88.20742983325448,27.90484833514583,14.7810674453928,31.550060039854557,3.6578773319712465,0.2509937295498766,5.902153419785519,1729.3188893007646,0,High,7020.606431359269
25.281912105273403,78.74764637583688,4.452514568903938,0.23347143585584867,61.69056701701706,94.36487627109763,9.391335543214689,15.472624786052638,46.440965390392755,1.715105430247887,0.2673628059096267,46.699489143738106,874.0064574555619,0,Moderate,7090.4653018100835
44.03826121467105,144.63038100569085,5.408391386292135,0.5933121471487224,96.17484770164162,79.92708481838359,9.385064602123807,85.59981299513211,103.48954144512874,10.391117916735013,0.6403171573539946,30.959452807236538,591.3700941180297,1,Moderate,6946.4954564010895
49.6364455016498,122.97277586422719,5.626485511413779,0.5769015553057053,73.92028145956341,108.67284469973418,17.319355805515247,16.38158087786494,10.205491592340017,3.6855481647148443,0.37476856395915686,8.667178036052658,1266.433685946414,0,High,6741.654044166582
117.69219394607822,356.02737321658475,9.67144905252347,1.1242581115233268,100.0,221.33146695658073,13.122199805305033,4.140290856581113,63.64324142217442,3.2262911970778188,0.6609954996813491,63.89692208450523,2156.5164762888826,1,Severe,11198.360855942294
16.594011449948248,54.23826648273066,4.790612676845853,0.1968492146157395,46.111914272486764,42.24611460484385,23.870077030208122,40.5178964548412,50.1625593322948,0.5226072380949247,0.3389361866004281,75.87710462190583,966.2884602409213,1,Low,7824.051841795183
49.17798688907401,67.05749897589328,4.454895087334993,0.4698697830506482,67.16395921971065,61.549747560760814,14.265020511002593,21.091706780497667,129.03294222756656,2.1992543250522356,0.8364892989666866,14.084969993885432,1965.2897261226435,1,Low,6339.119691225005
74.849242451301,187.51394205003191,5.415005638107759,1.0754053368928105,95.71203264036335,142.9745666738931,17.99176205687587,33.20551131496964,150.40600943081904,7.086194478388799,0.39281026332631336,67.16881198285508,1892.1229296044673,0,High,9637.160059533762
108.98562541361694,195.11692623882342,6.829704675385379,1.4534941756486355,97.47049113084,149.59536753602345,18.801451482187073,12.311896745932323,65.64073433842645,2.067948286095645,0.18113344870234763,48.90378905791728,1984.6914632928003,0,High,9634.847796596283
24.241662463490748,44.80619467474149,3.1040213499095968,-0.051539609587463175,50.00679067836916,57.87637396622004,24.81659791600754,20.37426368004175,65.18897925357021,2.2034475937005906,0.754480971031708,31.20411962259172,1196.1473252041687,0,Low,6227.521340519749
30.30939088297294,71.89349598025876,5.12569411737376,0.48393752492107284,50.00305258997921,181.8272185231947,14.306165300448527,22.666851479691168,59.70969073528937,0.38117182745972256,0.3205876620714879,46.21565650595911,857.2012447341574,0,Low,6934.359286977937
65.71165480063699,150.87038858216462,5.7228327401290375,0.8469347955464754,78.80769926745296,193.79509555422865,6.29748415974475,22.55822845307742,189.9849346654435,6.85606022018943,0.543435781747576,59.01145588357218,523.2998659985167,1,Moderate,7967.349332890668
9.941843240632066,26.700911964714525,3.8217765419986667,-0.10330430143934186,43.66418723664584,34.553324523211934,12.332604229736596,21.107744795684578,28.960172768245297,1.5658743943927171,0.5053040586441339,88.76988053096422,1090.7201704578058,0,Low,8170.158711232043
52.62647520312485,102.09540278793115,4.858700732203071,0.7632662203321796,71.59126175066898,71.61569360142721,25.961146060386696,38.84374877455633,11.527734420568887,1.225953509854669,0.4170737154415934,44.16119437488372,507.7956211589679,0,High,7649.673097850443
145.0449942675402,223.8627447419717,6.427618317709001,1.5485572419744,100.0,142.8096951638341,20.436426075970296,42.64675733728288,33.22820135692619,8.943006193074526,0.3612302096130597,68.9082937101347,824.3125805817996,0,Severe,10091.210203305423
56.52384363767573,148.8804904173517,4.955415689400311,0.8500928408605861,81.4667097034011,148.6493457797452,15.407118775384454,11.935356931198134,120.56047463943743,0.7932112399387501,0.5422951814793162,56.808019230054484,352.08232206995797,0,Moderate,7201.41201238183
3.7844353012595255,0.0,2.4084635861107877,-0.051515031064284844,32.16341880895873,43.95457102002294,18.427843265267,41.02268664739516,82.28061691223073,0.18401554071131934,0.644681806863106,26.548279596753755,2226.899648700424,1,Low,5241.8789448196
20.551055805846115,69.06689333557509,4.690682288076775,0.01890557469810461,61.85679325531756,101.73376102097883,16.14057966833179,12.937165452703134,25.11226712533551,1.161653105309669,0.09854104637339457,53.28828231252524,2182.4847964800883,1,Moderate,8099.908690243836
24.86903519507699,64.75924687459474,3.3209416993249086,0.6165406079507669,43.91393241114697,153.54267666741575,23.51383923545569,31.800846380942307,63.09463892325727,0.8216881604783842,0.4544620238344123,75.5772973060845,4132.771276445079,1,Low,9590.696558954414
86.40907178956053,177.7356501400029,7.402793124163609,0.804959586332088,92.2186199028888,116.42025950901854,20.362342234360007,3.689813712101495,126.07346555437452,1.1335222192460572,0.877796680302158,72.25268911025239,75.87474639771357,1,Moderate,8101.47254873386
36.75359457332378,94.9115113357901,4.550592354686954,0.32013951656658834,39.927822526595996,57.55025274354562,16.047809996745027,39.092865036080205,105.16906622443221,8.208160217229818,0.8898235017901117,20.56391375814431,652.8403228418715,0,Low,5944.723183857941
7.619263397720588,0.0,2.86840498848691,-5.690038221997651e-05,35.92188224423403,84.24403549100461,24.42361943243202,29.671790308260842,12.742242180331152,1.1514558249880138,0.23782336657861977,32.73602123270583,526.6794718903056,0,Low,6082.980952642673
39.95483541545104,120.73751671617343,5.825367756981548,0.41110777075648014,65.9972259872104,87.59647681290363,26.23763574937481,13.649363354607305,100.04683348540348,0.3098557863977354,0.8564308653384027,38.35105881009142,3724.1213815479186,0,Low,7120.688785826821
46.01427325934032,138.7856676305442,5.8933479173674135,0.656988485433543,72.52651359697393,149.66831953548683,11.564589561970458,23.995768219022537,119.55953268347214,10.818663801755745,0.36051643606197203,44.43259375555581,1781.3249524910793,1,Moderate,7978.991176730123
27.54016395469241,67.11335348918286,3.913837353824685,0.3391687577844662,52.51448034740624,105.09144484527714,11.692596748728548,21.05422358218364,46.685692104773835,0.17035290964292,0.6165315977840471,73.27193007361417,1957.5818370449508,0,Low,7978.159307006465
17.634993338551002,21.60307129954087,4.284559035104898,0.3622653516925452,42.51390955392331,141.1695311108393,34.806964297468255,25.839098175382716,56.384767962102686,0.05,0.24385573212018555,45.27651411254784,507.93668382330316,1,Low,6226.013784939456
155.0319160967076,222.8140957987968,7.420768488787939,1.9161705697282883,100.0,187.7360198682917,22.38256299500567,26.310345953754027,59.648621675593674,1.262900199724273,0.4769984947165649,27.733314974913004,1392.4823223039946,0,Severe,8925.725195755642
75.01046629335816,175.11335027177543,5.7042930435579065,0.6491756030195147,78.86539201819211,149.3729099071659,29.685337887639655,21.296417621650242,228.27270513377556,0.15619855757264153,0.8491019847111326,32.96157163185025,1760.693052406876,1,Low,4219.733582861951
79.54479120712912,167.76508427454053,6.722294837118519,1.03701607735098,81.9216910330542,142.88085008296878,24.24657499174047,57.676935178394345,90.19276495059,3.8464515557642436,0.5664421308250355,45.31936325946063,129.9120960556338,1,High,8008.232284793936
36.81290578201905,117.3111145420452,3.830064075424438,0.47682584775377085,72.88837395057796,250.6469947280903,21.215993935365073,16.51499738442201,66.30381662975572,1.9153342452542212,0.48933037993924283,67.9280417860086,3255.36461177873,0,Moderate,9410.843495240917
23.905024901666142,72.08533827350165,3.5362920290497355,0.19316599824590652,49.41606699261102,103.77136281229267,3.043172882174776,31.324109852362582,72.76164588592337,11.87992110614042,0.21359714564131801,6.155385752426428,316.68166187892166,0,Low,5305.035916387243
28.639668958996296,53.488410976587424,4.0316455394675526,0.6547348273860014,55.40844896545852,74.41303636283993,9.45185693501126,28.456594215883474,11.228609432846978,0.05,0.4504439887858476,18.631568110632504,523.6339174394986,0,Moderate,6233.416929487239
12.533920535224624,31.148224122556705,3.678422929755783,0.2416592634457282,39.55951349794117,54.251582981036194,22.55226007521507,17.767640114694657,103.87086364602877,1.763622693996694,0.9002504980278444,58.166728904338605,709.8520588896653,1,Low,6800.107319660461
116.2350854229484,275.79145513776353,7.503060916275824,1.5360800365370517,100.0,221.99239296821992,11.665484187027658,53.33449267056933,168.001451066537,1.1825433950604582,0.7703202218405713,28.744030150878118,1154.4280568345891,1,High,7853.760718795555
37.95372561812691,55.650388507997306,3.74615803467675,0.6019306518020113,47.48971208051327,200.93649206563566,16.962182836346265,11.294841660824462,162.07197912869498,6.416521651242842,0.6838163591901841,77.44587660401501,1691.6844418343508,0,Low,8369.377846887173
99.62901837298875,261.57682913895127,7.537395204608476,1.1325401935116648,100.0,226.64624125205145,24.37241895765318,35.379856346398626,35.33411392001665,0.13597492736143138,0.23197723585722665,22.279473369285718,814.0432593634715,0,High,7774.282321543498
29.761456303263795,78.69692918354045,3.8804539330630097,0.45214524710491893,49.886890862714836,193.07299781187982,18.949486566481855,31.148584277353244,89.55802140238639,1.84020100677194,0.764737463192963,39.375413243249895,175.34390020735066,0,Moderate,6490.394879674571
57.09318587495935,165.8963768267129,5.563131926477812,0.7325222660585528,100.0,183.7662749620461,20.79144435977809,29.314944084107044,14.883834733569348,2.0154505927396285,0.15135665253823444,65.13681819605355,603.0480646659278,0,High,9059.223520160218
47.8647355725917,91.26991216242942,3.5763526481720507,0.49082301417677016,48.34719337614224,62.128897973539594,27.715681250979515,23.835668088351948,112.97900015943421,14.426542774884973,0.11353855125310285,45.754255908325256,1576.8317110173793,1,Moderate,7447.198732610261
11.271548747603914,23.55850855646785,3.6330871468571004,-0.04797884998744967,32.58336481598474,254.35369075228806,28.40884375829079,40.8368885592435,27.26769118763744,0.057989612874324276,0.31916718683660417,54.731409803732454,1654.472005785646,0,Low,7146.329540003459
125.72918396612174,373.72724504609613,9.17016239578318,1.5123849472351123,100.0,259.56993821710637,17.605795143414245,8.598508943211971,132.28637912084795,0.7403950600177832,0.4881818725747831,79.6736598851169,2265.974736592733,1,Severe,11601.298469148238
30.482599538716705,97.32759943490854,5.31940714295192,0.4538305967930806,70.4670474172299,242.43072416657327,26.91766484987159,13.302863954131954,91.58896705619338,10.879772193963584,0.5535365707409697,49.14228197851353,208.73189352751547,0,Moderate,7196.897978358707
15.17675887887818,34.31066910356373,2.9540922258744393,0.1845575465510751,46.32561879948219,170.27778710468348,11.274169524253384,30.145521725764844,10.914290352028369,0.4029447518766561,0.2713746172045317,25.26588878763517,952.4264274850635,1,Moderate,6442.491067214863
66.06982298420544,152.96397497198157,5.751726744552013,0.7654911737657422,73.79188800340627,90.55442183084902,19.587523835369073,14.035418445708387,124.94245962613621,0.7629323280751115,0.4589693030902416,64.38494245884701,3228.149804351479,1,Moderate,9097.198574799864
41.50157764538421,121.96633946177045,5.046894040171824,0.5021226302286245,80.6651294499891,121.2638603220296,21.962118136830725,12.100367210500139,6.941215070911636,2.336736257909728,0.6848149003796793,79.14431860558155,952.8558761551017,0,High,9094.188736678412
53.539067101395766,103.95279790014928,4.771252793343832,0.5994219177751916,60.79514195974097,86.14192984303362,17.262191181391508,49.1992783251919,31.494417057242266,0.2114665564210781,0.619764981274831,11.994005076560944,309.2266735601026,1,Moderate,5907.736927806205
44.659195289873594,98.45568304229454,5.046096661838862,0.7683082357493487,67.55803859070888,79.07008437646402,16.44564726724322,50.91248333673976,17.20630786505823,1.0181551710829289,0.9770639033540873,39.42893985211865,110.48867300929922,0,Moderate,7039.262648017007
4.343871476176819,18.438731419914298,2.843124826237904,0.09266258165300356,41.43058368220032,88.76455586970611,10.164101144698051,31.43311420085191,247.1545067886561,2.7531297192204756,0.37840740894198965,68.95253182836728,2654.976875294162,1,Low,7254.643235465117
19.946815694591287,23.177007350200544,1.9384188511848441,0.16639238908750736,36.15298663113572,124.9262812023592,17.751018199758423,14.298803555614274,89.38610629099978,0.25352158377825523,0.7542271497664024,73.61697880440707,1102.9074888429432,0,Low,6314.096262104577
19.2649914450848,59.33200225899632,4.021923215206697,-0.040024024137252784,58.045027467811025,50.12045149310308,6.7406736479178555,16.82207068113753,68.8367436264434,1.9310483333310429,0.5062125835466814,43.540431974743385,1858.1417506955936,1,Low,7103.586784095909
78.76900065381255,157.94642157133617,6.793818222948927,0.9156467221939841,84.12837984093852,96.91315538529223,17.067736124096758,26.775370271485603,48.562115132229245,2.8201333214145268,0.7723208231485772,43.079840898839294,137.86299163781499,0,High,7683.493836636436
42.66313352227063,71.66380908061154,5.109436828433395,0.4254340148036641,57.79221836584496,101.37611012513813,18.422147328189684,20.265559589400176,290.99256349007715,0.9690176352762563,0.44917426123606996,33.15420728466985,1005.5931537657028,1,Low,4988.896247721128
59.50572671388075,114.3454673582493,4.355254946220271,0.6219745784358297,67.82791400458022,158.34515984732545,23.216613181298733,36.167327570347155,60.67804075747779,3.380123116200598,0.2530743991892719,50.530000439554115,2592.977722176666,1,Moderate,8675.663539135001
31.960576851237516,79.76270025019552,4.583361548447924,0.5249186170204546,42.97116515240554,167.0753559531269,9.765926480621065,10.00785138475414,281.83856545790127,1.6159820311868898,0.646951721092613,35.15005125231508,1037.3865663547092,0,Low,5671.583968351751
61.559094142357814,171.02644157472508,5.994531516059761,0.7506694787869326,88.87097757964086,271.57941563877836,20.379143112008922,10.244550754300137,66.4922042029016,0.7054416186375327,0.7407136157279705,32.187821512287286,1240.0200326730862,1,Moderate,7335.059645449504
36.87630532313853,60.62523127866294,3.9682235736866813,0.19014887908863154,44.22950220490033,201.22930234287833,21.987902177609854,21.394947864852014,153.25362668920886,0.38440265540230556,0.3572769397176054,89.6640735347368,799.0471953737381,1,Low,6360.715494857928
34.85121493787744,60.70162038752133,4.131141761249362,0.5110393562737464,62.383719677610195,118.64005189768571,17.84559006695914,51.069793637376065,169.8287031095873,0.16282394367583955,0.5065471124424205,43.73125036729088,542.9222190488509,0,Low,4485.49376174726
47.62931368682546,101.94482993842401,4.156707560635154,0.33424626545536706,54.76728210618928,151.00413541873658,21.13196807273444,30.868971682437632,36.48712274884587,2.0279246742026276,0.35664670388378894,75.80348018431168,2826.851975352125,0,Moderate,9304.563090971196
44.6559799172935,84.84951275406958,3.2633051482374356,0.6398697320474204,69.49747984012524,164.5815059206102,19.889158140675008,25.218210623071055,89.83267073477873,0.9895273947641279,0.7516851627167449,76.1784523755742,1730.4285808690527,0,Low,8355.575936554096
187.17493832557827,512.8516478260073,12.570511130689816,2.174837973869264,100.0,275.2983424836133,-0.20479807240461412,25.113986528824384,144.94472247605393,2.3452735452538476,0.6624648197976616,67.45624801095389,2017.9408677640413,0,Severe,12683.596021769246
